mu 
    0.0700    0.1999    0.3562    0.4900    0.5469    0.4843    0.2895
    0.0000    0.0000   -0.0769   -0.1184   -0.1022   -0.0272    0.0847
    0.1947    0.2596    0.2473    0.1515    0.0000    0.0000   -0.1450
   -0.2540   -0.3023   -0.2837   -0.2121   -0.1166   -0.0310    0.0186
    0.0242    0.0000    0.0000   -0.2040   -0.3714   -0.4753   -0.5048
   -0.4665   -0.3810   -0.2747   -0.1704   -0.0795    0.0000    0.0000
   -0.2358   -0.4363   -0.5742   -0.6355   -0.6216   -0.5461   -0.4294
   -0.2913   -0.1461    0.0000    0.0000   -0.2291   -0.4272   -0.5696
   -0.6422   -0.6430   -0.5805   -0.4697   -0.3272   -0.1673    0.0000
    0.0000   -0.1816   -0.3400   -0.4563   -0.5192   -0.5256   -0.4804
   -0.3936   -0.2773   -0.1428    0.0000    0.0000   -0.1003   -0.1882
   -0.2534   -0.2895   -0.2946   -0.2709   -0.2232   -0.1580   -0.0816
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L6 
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0355    0.0635    0.0752    0.0604    0.0101   -0.0802
   -0.2066   -0.3543   -0.4994   -0.6140   -0.6731   -0.6624   -0.5831
   -0.4524   -0.2991   -0.1558   -0.0490    0.0077    0.0177    0.0000
    0.0000    0.0635    0.1165    0.1450    0.1306    0.0550   -0.0930
   -0.3090   -0.5682   -0.8278   -1.0356   -1.1443   -1.1261   -0.9824
   -0.7451   -0.4683   -0.2128   -0.0289    0.0583    0.0558    0.0000
    0.0000    0.0752    0.1450    0.1964    0.2067    0.1478   -0.0018
   -0.2441   -0.5526   -0.8737   -1.1378   -1.2801   -1.2606   -1.0792
   -0.7775   -0.4281   -0.1136    0.0982    0.1739    0.1242    0.0000
    0.0000    0.0604    0.1306    0.2067    0.2654    0.2691    0.1812
   -0.0150   -0.3013   -0.6231   -0.9021   -1.0605   -1.0481   -0.8609
   -0.5444   -0.1816    0.1327    0.3202    0.3434    0.2162    0.0000
    0.0000    0.0101    0.0550    0.1478    0.2691    0.3715    0.3983
    0.3104    0.1079   -0.1630   -0.4219   -0.5831   -0.5872   -0.4243
   -0.1385    0.1857    0.4507    0.5759    0.5232    0.3093    0.0000
    0.0000   -0.0802   -0.0930   -0.0018    0.1812    0.3983    0.5694
    0.6262    0.5433    0.3524    0.1317   -0.0267   -0.0557    0.0610
    0.2847    0.5368    0.7256    0.7756    0.6521    0.3721    0.0000
    0.0000   -0.2066   -0.3090   -0.2441   -0.0150    0.3104    0.6262
    0.8310    0.8697    0.7568    0.5701    0.4110    0.3532    0.4155
    0.5652    0.7347    0.8459    0.8351    0.6734    0.3765    0.0000
    0.0000   -0.3543   -0.5682   -0.5526   -0.3013    0.1079    0.5433
    0.8697    1.0000    0.9310    0.7491    0.5802    0.5000    0.5165
    0.5989    0.6950    0.7468    0.7080    0.5578    0.3081    0.0000
    0.0000   -0.4994   -0.8278   -0.8737   -0.6231   -0.1630    0.3524
    0.7568    0.9310    0.8462    0.6038    0.4231    0.3508    0.3458
    0.3791    0.4201    0.4374    0.4064    0.3164    0.1737    0.0000
    0.0000   -0.6140   -1.0356   -1.1378   -0.9021   -0.4219    0.1317
    0.5701    0.7491    0.6038    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.6731   -1.1443   -1.2801   -1.0605   -0.5831   -0.0267
    0.4110    0.5802    0.4231    0.0000    0.0000   -0.6624   -1.1261
   -1.2606   -1.0481   -0.5872   -0.0557    0.3532    0.5000    0.3508
    0.0000    0.0000   -0.5831   -0.9824   -1.0792   -0.8609   -0.4243
    0.0610    0.4155    0.5165    0.3458    0.0000    0.0000   -0.4524
   -0.7451   -0.7775   -0.5444   -0.1385    0.2847    0.5652    0.5989
    0.3791    0.0000    0.0000   -0.2991   -0.4683   -0.4281   -0.1816
    0.1857    0.5368    0.7347    0.6950    0.4201    0.0000    0.0000
   -0.1558   -0.2128   -0.1136    0.1327    0.4507    0.7256    0.8459
    0.7468    0.4374    0.0000    0.0000   -0.0490   -0.0289    0.0982
    0.3202    0.5759    0.7756    0.8351    0.7080    0.4064    0.0000
    0.0000    0.0077    0.0583    0.1739    0.3434    0.5232    0.6521
    0.6734    0.5578    0.3164    0.0000    0.0000    0.0177    0.0558
    0.1242    0.2162    0.3093    0.3721    0.3765    0.3081    0.1737
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L7 
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0157    0.0560    0.1190    0.1927    0.2601
    0.3058    0.3228    0.3154    0.2974    0.2861    0.2953    0.3286
    0.3767    0.4201    0.4349    0.4013    0.3108    0.1701    0.0000
    0.0000   -0.0157    0.0000    0.0649    0.1756    0.3083    0.4291
    0.5076    0.5301    0.5048    0.4591    0.4278    0.4384    0.4993
    0.5940    0.6855    0.7284    0.6842    0.5359    0.2951    0.0000
    0.0000   -0.0560   -0.0649    0.0000    0.1339    0.3021    0.4542
    0.5455    0.5553    0.4959    0.4076    0.3420    0.3410    0.4191
    0.5556    0.7005    0.7906    0.7721    0.6193    0.3454    0.0000
    0.0000   -0.1190   -0.1756   -0.1339    0.0000    0.1810    0.3432
    0.4282    0.4089    0.3011    0.1570    0.0437    0.0169    0.0984
    0.2668    0.4643    0.6161    0.6567    0.5528    0.3160    0.0000
    0.0000   -0.1927   -0.3083   -0.3021   -0.1810    0.0000    0.1606
    0.2294    0.1736    0.0122   -0.1922   -0.3593   -0.4221   -0.3516
   -0.1672    0.0710    0.2833    0.3984    0.3772    0.2274    0.0000
    0.0000   -0.2601   -0.4291   -0.4542   -0.3432   -0.1606    0.0000
    0.0555   -0.0317   -0.2390   -0.4951   -0.7099   -0.8098   -0.7618
   -0.5820   -0.3278   -0.0764    0.1014    0.1649    0.1166    0.0000
    0.0000   -0.3058   -0.5076   -0.5455   -0.4282   -0.2294   -0.0555
    0.0000   -0.1037   -0.3387   -0.6247   -0.8666   -0.9922   -0.9710
   -0.8173   -0.5810   -0.3298   -0.1264   -0.0083    0.0228    0.0000
    0.0000   -0.3228   -0.5301   -0.5553   -0.4089   -0.1736    0.0317
    0.1037    0.0000   -0.2424   -0.5289   -0.7630   -0.8883   -0.8885
   -0.7781   -0.5957   -0.3920   -0.2142   -0.0917   -0.0275    0.0000
    0.0000   -0.3154   -0.5048   -0.4959   -0.3011   -0.0122    0.2390
    0.3387    0.2424    0.0000   -0.2612   -0.4358   -0.5206   -0.5279
   -0.4709   -0.3716   -0.2574   -0.1539   -0.0771   -0.0293    0.0000
    0.0000   -0.2974   -0.4591   -0.4076   -0.1570    0.1922    0.4951
    0.6247    0.5289    0.2612    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.2861   -0.4278   -0.3420   -0.0437    0.3593    0.7099
    0.8666    0.7630    0.4358    0.0000    0.0000   -0.2953   -0.4384
   -0.3410   -0.0169    0.4221    0.8098    0.9922    0.8883    0.5206
    0.0000    0.0000   -0.3286   -0.4993   -0.4191   -0.0984    0.3516
    0.7618    0.9710    0.8885    0.5279    0.0000    0.0000   -0.3767
   -0.5940   -0.5556   -0.2668    0.1672    0.5820    0.8173    0.7781
    0.4709    0.0000    0.0000   -0.4201   -0.6855   -0.7005   -0.4643
   -0.0710    0.3278    0.5810    0.5957    0.3716    0.0000    0.0000
   -0.4349   -0.7284   -0.7906   -0.6161   -0.2833    0.0764    0.3298
    0.3920    0.2574    0.0000    0.0000   -0.4013   -0.6842   -0.7721
   -0.6567   -0.3984   -0.1014    0.1264    0.2142    0.1539    0.0000
    0.0000   -0.3108   -0.5359   -0.6193   -0.5528   -0.3772   -0.1649
    0.0083    0.0917    0.0771    0.0000    0.0000   -0.1701   -0.2951
   -0.3454   -0.3160   -0.2274   -0.1166   -0.0228    0.0275    0.0293
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L8 
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0335    0.1180    0.2452    0.3820    0.4813
    0.5000    0.4155    0.2361    0.0000   -0.2361   -0.4155   -0.5000
   -0.4813   -0.3820   -0.2452   -0.1180   -0.0335    0.0000    0.0000
    0.0000   -0.0335    0.0000    0.1367    0.3633    0.6180    0.8123
    0.8633    0.7265    0.4155    0.0000   -0.4155   -0.7265   -0.8633
   -0.8123   -0.6180   -0.3633   -0.1367    0.0000    0.0335    0.0000
    0.0000   -0.1180   -0.1367    0.0000    0.2788    0.6180    0.8968
    1.0000    0.8633    0.5000    0.0000   -0.5000   -0.8633   -1.0000
   -0.8968   -0.6180   -0.2788    0.0000    0.1367    0.1180    0.0000
    0.0000   -0.2452   -0.3633   -0.2788    0.0000    0.3820    0.7265
    0.8968    0.8123    0.4813    0.0000   -0.4813   -0.8123   -0.8968
   -0.7265   -0.3820    0.0000    0.2788    0.3633    0.2452    0.0000
    0.0000   -0.3820   -0.6180   -0.6180   -0.3820    0.0000    0.3820
    0.6180    0.6180    0.3820    0.0000   -0.3820   -0.6180   -0.6180
   -0.3820    0.0000    0.3820    0.6180    0.6180    0.3820    0.0000
    0.0000   -0.4813   -0.8123   -0.8968   -0.7265   -0.3820    0.0000
    0.2788    0.3633    0.2452    0.0000   -0.2452   -0.3633   -0.2788
